CustomerID,Recency,Frequency,Monetary,R,F,M,RFMGroup,RFMScore,RFM_Loyalty_Level,Cluster,Color
16076,3,129,2234.73,5,5,5,555,15,Diamond,2,blue
16078,283,1,79.2,1,1,1,111,3,Basic,1,green
16079,16,21,1352,4,2,4,424,10,Gold,0,red
16080,81,10,217.16,2,1,1,211,4,Basic,1,green
16081,56,227,2806.9,3,5,5,355,13,Platinum,0,red
16083,100,31,1317.62,2,3,4,234,9,Gold,0,red
16084,299,38,436.18,1,3,2,132,6,Silver,1,green
16085,23,167,981.51,4,5,4,454,13,Platinum,0,red
16086,59,39,1121.39,3,3,4,334,10,Gold,0,red
16091,154,18,315.06,2,2,2,222,6,Silver,1,green
16092,114,51,817.86,2,3,3,233,8,Silver,0,red
16093,106,1,17,2,1,1,211,4,Basic,1,green
16094,11,63,1078.23,5,4,4,544,13,Platinum,0,red
16096,264,12,320.62,1,1,2,112,4,Basic,1,green
16097,240,10,185.05,1,1,1,111,3,Basic,1,green
16098,87,67,2005.63,2,4,5,245,11,Platinum,0,red
16099,50,39,731.9,3,3,3,333,9,Gold,0,red
16101,70,76,1290.7,3,4,4,344,11,Platinum,0,red
16102,42,57,1842.14,3,3,4,334,10,Gold,0,red
16103,7,48,1429.64,5,3,4,534,12,Platinum,2,blue
16104,61,29,302.36,3,2,2,322,7,Silver,1,green
16105,248,13,336.96,1,1,2,112,4,Basic,1,green
16106,65,6,108.38,3,1,1,311,5,Basic,1,green
16107,17,31,3204.16,4,3,5,435,12,Platinum,0,red
16108,84,48,842.5,2,3,3,233,8,Silver,0,red
16109,218,18,611.88,1,2,3,123,6,Silver,1,green
16110,45,354,1337.48,3,5,4,354,12,Platinum,0,red
16112,143,16,195.74,2,2,1,221,5,Basic,1,green
16113,183,30,161.38,1,3,1,131,5,Basic,1,green
16114,170,8,135.75,2,1,1,211,4,Basic,1,green
16115,9,284,1667.97,5,5,4,554,14,Diamond,2,blue
16116,211,34,612.78,1,3,3,133,7,Silver,0,red
16117,189,30,232.21,1,3,1,131,5,Basic,1,green
16119,8,16,423.36,5,2,2,522,9,Gold,0,red
16120,59,30,1309.14,3,3,4,334,10,Gold,0,red
16121,57,212,867.11,3,5,3,353,11,Platinum,0,red
16122,73,38,684.42,2,3,3,233,8,Silver,0,red
16123,51,16,307.78,3,2,2,322,7,Silver,1,green
16124,317,11,249,1,1,2,112,4,Basic,1,green
16125,367,13,289.35,1,1,2,112,4,Basic,1,green
16126,29,117,6287.77,4,4,5,445,13,Platinum,2,blue
16127,39,40,656.25,3,3,3,333,9,Gold,0,red
16128,17,89,1880.22,4,4,4,444,12,Platinum,2,blue
16131,51,78,3506.54,3,4,5,345,12,Platinum,0,red
16133,3,339,14589.04,5,5,5,555,15,Diamond,2,blue
16134,21,35,618.09,4,3,3,433,10,Gold,0,red
16135,262,21,517.55,1,2,3,123,6,Silver,1,green
16136,59,37,709.38,3,3,3,333,9,Gold,0,red
16139,18,31,635.41,4,3,3,433,10,Gold,0,red
16140,65,35,725.18,3,3,3,333,9,Gold,0,red
16141,88,30,620.4,2,3,3,233,8,Silver,0,red
16142,249,37,535.34,1,3,3,133,7,Silver,0,red
16143,3,117,2424.94,5,4,5,545,14,Diamond,2,blue
16144,246,1,175.2,1,1,1,111,3,Basic,1,green
16145,8,224,3799.49,5,5,5,555,15,Diamond,2,blue
16146,157,29,734.13,2,2,3,223,7,Silver,0,red
16147,133,22,375,2,2,2,222,6,Silver,1,green
16148,296,1,76.32,1,1,1,111,3,Basic,1,green
16149,4,18,280.52,5,2,2,522,9,Gold,0,red
16150,42,117,2053.02,3,4,5,345,12,Platinum,0,red
16152,268,29,1829.04,1,2,4,124,7,Silver,0,red
16153,49,89,1824.23,3,4,4,344,11,Platinum,0,red
16156,8,130,3122.04,5,5,5,555,15,Diamond,2,blue
16157,15,18,656.69,4,2,3,423,9,Gold,0,red
16159,281,14,348.2,1,2,2,122,5,Basic,1,green
16160,65,20,1025.44,3,2,4,324,9,Gold,0,red
16161,1,474,5575.56,5,5,5,555,15,Diamond,2,blue
16162,252,2,37.4,1,1,1,111,3,Basic,1,green
16163,232,6,856.6,1,1,3,113,5,Basic,1,green
16164,17,34,822.48,4,3,3,433,10,Gold,0,red
16168,10,98,3787.6,5,4,5,545,14,Diamond,2,blue
16169,8,85,1822.97,5,4,4,544,13,Platinum,2,blue
16170,50,125,1885.05,3,5,4,354,12,Platinum,0,red
16171,59,3,73.2,3,1,1,311,5,Basic,1,green
16172,95,69,1140.21,2,4,4,244,10,Gold,0,red
16173,15,84,1418.32,4,4,4,444,12,Platinum,0,red
16174,126,23,1009.55,2,2,4,224,8,Silver,0,red
16175,94,58,1037.59,2,3,4,234,9,Gold,0,red
16177,50,15,331.95,3,2,2,322,7,Silver,1,green
16178,138,8,197.9,2,1,1,211,4,Basic,1,green
16179,60,11,215.83,3,1,1,311,5,Basic,1,green
16180,100,162,10254.18,2,5,5,255,12,Platinum,2,blue
16181,73,11,305.54,2,1,2,212,5,Basic,1,green
16182,72,28,6617.65,2,2,5,225,9,Gold,0,red
16183,67,15,338.71,3,2,2,322,7,Silver,1,green
16184,64,45,1158.79,3,3,4,334,10,Gold,0,red
16185,16,31,529.41,4,3,3,433,10,Gold,0,red
16186,22,218,4006.94,4,5,5,455,14,Diamond,2,blue
16187,31,295,6911.44,4,5,5,455,14,Diamond,2,blue
16188,44,67,981.86,3,4,4,344,11,Platinum,0,red
16189,15,11,215.48,4,1,1,411,6,Silver,1,green
16190,40,6,215.08,3,1,1,311,5,Basic,1,green
16191,2,134,5180.52,5,5,5,555,15,Diamond,2,blue
16193,236,19,314.45,1,2,2,122,5,Basic,1,green
16198,75,15,400.681,2,2,2,222,6,Silver,1,green
16200,4,179,1080.62,5,5,4,554,14,Diamond,2,blue
16201,3,111,1863.47,5,4,4,544,13,Platinum,2,blue
16202,360,18,365.27,1,2,2,122,5,Basic,1,green
16203,58,35,592.9,3,3,3,333,9,Gold,0,red
16204,23,57,405.71,4,3,2,432,9,Gold,0,red
16205,30,98,761.38,4,4,3,443,11,Platinum,0,red
16206,54,63,537.06,3,4,3,343,10,Gold,0,red
16207,25,19,394.38,4,2,2,422,8,Silver,0,red
16208,44,66,664.26,3,4,3,343,10,Gold,0,red
16209,88,46,2262.62,2,3,5,235,10,Gold,0,red
16210,1,123,21086.3,5,5,5,555,15,Diamond,2,blue
16211,88,23,547.02,2,2,3,223,7,Silver,0,red
16212,19,41,690.34,4,3,3,433,10,Gold,0,red
16213,78,6,159,2,1,1,211,4,Basic,1,green
16214,170,44,1062.75,2,3,4,234,9,Gold,0,red
16215,80,14,242.35,2,2,2,222,6,Silver,1,green
16216,267,37,914.93,1,3,4,134,8,Silver,0,red
16217,235,15,304.25,1,2,2,122,5,Basic,1,green
16218,29,84,3084.68,4,4,5,445,13,Platinum,0,red
16221,36,97,864.86,3,4,3,343,10,Gold,0,red
16222,318,137,846.72,1,5,3,153,9,Gold,0,red
16224,57,96,1295.3,3,4,4,344,11,Platinum,0,red
16225,44,134,1096.32,3,5,4,354,12,Platinum,0,red
16226,203,8,255.12,1,1,2,112,4,Basic,1,green
16227,225,6,314.22,1,1,2,112,4,Basic,1,green
16229,87,47,1010.6,2,3,4,234,9,Gold,0,red
16230,189,35,542.03,1,3,3,133,7,Silver,0,red
16232,43,37,990.88,3,3,4,334,10,Gold,0,red
16233,71,22,536.68,3,2,3,323,8,Silver,0,red
16235,40,46,867.31,3,3,3,333,9,Gold,0,red
16236,78,20,432.2,2,2,2,222,6,Silver,1,green
16239,56,19,414.2,3,2,2,322,7,Silver,1,green
16240,24,135,3718.8,4,5,5,455,14,Diamond,2,blue
16241,9,662,2607.87,5,5,5,555,15,Diamond,2,blue
16242,8,294,3603.21,5,5,5,555,15,Diamond,2,blue
16243,33,51,409.1,3,3,2,332,8,Silver,0,red
16244,211,91,1522.75,1,4,4,144,9,Gold,0,red
16245,23,90,1413.66,4,4,4,444,12,Platinum,0,red
16247,170,16,114.56,2,2,1,221,5,Basic,1,green
16248,61,7,152.94,3,1,1,311,5,Basic,1,green
16249,52,69,1800.07,3,4,4,344,11,Platinum,0,red
16250,261,24,389.44,1,2,2,122,5,Basic,1,green
16253,66,123,3683.86,3,5,5,355,13,Platinum,0,red
16255,16,270,2619.91,4,5,5,455,14,Diamond,2,blue
16256,266,13,752.43,1,1,3,113,5,Basic,1,green
16257,176,2,46.95,2,1,1,211,4,Basic,1,green
16258,45,135,5203.51,3,5,5,355,13,Platinum,2,blue
16260,50,18,1035.45,3,2,4,324,9,Gold,0,red
16261,17,124,746.83,4,5,3,453,12,Platinum,0,red
16265,9,258,5447,5,5,5,555,15,Diamond,2,blue
16266,73,61,861.89,2,4,3,243,9,Gold,0,red
16268,71,45,667.65,3,3,3,333,9,Gold,0,red
16270,353,54,1141.24,1,3,4,134,8,Silver,0,red
16271,2,133,1429.24,5,5,4,554,14,Diamond,2,blue
16272,116,25,411.7,2,2,2,222,6,Silver,1,green
16274,373,67,357.95,1,4,2,142,7,Silver,0,red
16275,196,33,559.87,1,3,3,133,7,Silver,0,red
16276,176,6,810.6,2,1,3,213,6,Silver,1,green
16278,100,23,566.38,2,2,3,223,7,Silver,0,red
16279,21,107,1509.58,4,4,4,444,12,Platinum,0,red
16281,72,17,2062.06,2,2,5,225,9,Gold,0,red
16282,339,11,168.3,1,1,1,111,3,Basic,1,green
16283,5,166,1570.81,5,5,4,554,14,Diamond,2,blue
16284,31,109,823.97,4,4,3,443,11,Platinum,0,red
16287,169,8,142.5,2,1,1,211,4,Basic,1,green
16292,121,17,302.25,2,2,2,222,6,Silver,1,green
16293,21,118,2248.99,4,4,5,445,13,Platinum,2,blue
16295,9,79,1328.55,5,4,4,544,13,Platinum,2,blue
16297,268,20,301.9,1,2,2,122,5,Basic,1,green
16298,22,27,598.2,4,2,3,423,9,Gold,0,red
16302,126,11,233.22,2,1,1,211,4,Basic,1,green
16303,25,162,5360.63,4,5,5,455,14,Diamond,2,blue
16305,138,22,361.22,2,2,2,222,6,Silver,1,green
16306,213,41,632.27,1,3,3,133,7,Silver,0,red
16308,37,4,2560,3,1,5,315,9,Gold,0,red
16309,106,42,706.57,2,3,3,233,8,Silver,0,red
16311,17,37,616.26,4,3,3,433,10,Gold,0,red
16313,3,16,274.15,5,2,2,522,9,Gold,0,red
16315,330,14,226.37,1,2,1,121,4,Basic,1,green
16316,64,151,2938.91,3,5,5,355,13,Platinum,0,red
16317,119,69,1341.65,2,4,4,244,10,Gold,0,red
16318,35,19,328.15,3,2,2,322,7,Silver,1,green
16319,217,3,404.4,1,1,2,112,4,Basic,1,green
16322,1,37,326.75,5,3,2,532,10,Gold,2,blue
16323,196,1,207.5,1,1,1,111,3,Basic,1,green
16324,128,118,428.68,2,4,2,242,8,Silver,0,red
16325,46,18,594.24,3,2,3,323,8,Silver,0,red
16326,5,319,3110.96,5,5,5,555,15,Diamond,2,blue
16327,14,319,3844.22,4,5,5,455,14,Diamond,2,blue
16330,17,39,251.91,4,3,2,432,9,Gold,0,red
16332,28,153,1593.2,4,5,4,454,13,Platinum,0,red
16333,7,45,26626.8,5,3,5,535,13,Platinum,2,blue
16337,36,10,151.05,3,1,1,311,5,Basic,1,green
16338,157,11,214.8,2,1,1,211,4,Basic,1,green
16339,284,20,109.95,1,2,1,121,4,Basic,1,green
16340,107,153,549.07,2,5,3,253,10,Gold,0,red
16341,24,77,1971.87,4,4,5,445,13,Platinum,0,red
16342,75,15,322.41,2,2,2,222,6,Silver,1,green
16343,16,47,370.48,4,3,2,432,9,Gold,0,red
16344,158,2,101.1,2,1,1,211,4,Basic,1,green
16345,44,38,575.41,3,3,3,333,9,Gold,0,red
16347,11,92,887.65,5,4,3,543,12,Platinum,0,red
16348,32,235,1469.45,4,5,4,454,13,Platinum,0,red
16349,290,9,53.5,1,1,1,111,3,Basic,1,green
16350,21,57,1116.47,4,3,4,434,11,Platinum,0,red
16351,332,8,153.9,1,1,1,111,3,Basic,1,green
16352,17,28,494.44,4,2,3,423,9,Gold,0,red
16353,3,94,6675.71,5,4,5,545,14,Diamond,2,blue
16354,63,39,395.8,3,3,2,332,8,Silver,0,red
16356,197,31,211.77,1,3,1,131,5,Basic,1,green
16357,33,34,658.88,3,3,3,333,9,Gold,0,red
16358,1,109,2027.5,5,4,5,545,14,Diamond,2,blue
16359,7,66,1750.92,5,4,4,544,13,Platinum,2,blue
16360,4,662,3512.53,5,5,5,555,15,Diamond,2,blue
16361,9,106,896.66,5,4,3,543,12,Platinum,2,blue
16362,32,81,734.77,4,4,3,443,11,Platinum,0,red
16363,53,5,109.36,3,1,1,311,5,Basic,1,green
16364,11,53,707.04,5,3,3,533,11,Platinum,0,red
16365,17,51,1540.42,4,3,4,434,11,Platinum,0,red
16366,18,18,327.3,4,2,2,422,8,Silver,0,red
16367,37,130,804.49,3,5,3,353,11,Platinum,0,red
16368,2,76,497.43,5,4,3,543,12,Platinum,2,blue
16369,18,118,1553.66,4,4,4,444,12,Platinum,2,blue
16370,82,228,1320.56,2,5,4,254,11,Platinum,0,red
16372,33,97,367.93,3,4,2,342,9,Gold,0,red
16374,66,111,473.03,3,4,3,343,10,Gold,0,red
16376,8,125,987.01,5,5,4,554,14,Diamond,2,blue
16377,267,5,676.2,1,1,3,113,5,Basic,1,green
16378,247,23,362.95,1,2,2,122,5,Basic,1,green
16379,4,108,2157.4,5,4,5,545,14,Diamond,2,blue
16380,61,32,1780.59,3,3,4,334,10,Gold,0,red
16383,74,102,668.36,2,4,3,243,9,Gold,0,red
16384,89,33,584.5,2,3,3,233,8,Silver,0,red
16385,60,59,555.89,3,4,3,343,10,Gold,0,red
16386,28,88,317.2,4,4,2,442,10,Gold,0,red
16387,322,4,94.36,1,1,1,111,3,Basic,1,green
16389,53,34,1382.07,3,3,4,334,10,Gold,0,red
16392,269,45,221.19,1,3,1,131,5,Basic,1,green
16393,2,330,3046.21,5,5,5,555,15,Diamond,2,blue
16394,56,83,1555.34,3,4,4,344,11,Platinum,0,red
16395,60,210,1486.9,3,5,4,354,12,Platinum,0,red
16398,154,82,1705.8,2,4,4,244,10,Gold,0,red
16399,19,73,408.57,4,4,2,442,10,Gold,0,red
16400,94,29,303.93,2,2,2,222,6,Silver,1,green
16401,1,186,4098.32,5,5,5,555,15,Diamond,2,blue
16402,264,60,299.6,1,4,2,142,7,Silver,1,green
16403,312,10,177.5,1,1,1,111,3,Basic,1,green
16404,70,23,443.05,3,2,2,322,7,Silver,1,green
16405,302,5,167.25,1,1,1,111,3,Basic,1,green
16406,18,63,163.07,4,4,1,441,9,Gold,0,red
16407,12,172,2126.93,5,5,5,555,15,Diamond,2,blue
16409,36,232,2028.88,3,5,5,355,13,Platinum,2,blue
16411,19,45,214.65,4,3,1,431,8,Silver,0,red
16412,53,35,151.83,3,3,1,331,7,Silver,1,green
16413,56,31,262.2,3,3,2,332,8,Silver,1,green
16414,21,7,126.25,4,1,1,411,6,Silver,1,green
16415,44,54,210.35,3,3,1,331,7,Silver,0,red
16416,26,71,1051.4,4,4,4,444,12,Platinum,0,red
16418,44,102,675.27,3,4,3,343,10,Gold,0,red
16419,112,51,972.23,2,3,4,234,9,Gold,0,red
16422,17,369,34684.4,4,5,5,455,14,Diamond,2,blue
16423,24,18,346.12,4,2,2,422,8,Silver,0,red
16424,191,5,133.56,1,1,1,111,3,Basic,1,green
16425,302,21,302.7,1,2,2,122,5,Basic,1,green
16426,2,372,1908.25,5,5,4,554,14,Diamond,2,blue
16427,263,9,241.06,1,1,1,111,3,Basic,1,green
16429,106,2,284.55,2,1,2,212,5,Basic,1,green
16430,57,6,300.85,3,1,2,312,6,Silver,1,green
16431,213,83,642.81,1,4,3,143,8,Silver,0,red
16432,64,8,287.4,3,1,2,312,6,Silver,1,green
16433,28,17,184.26,4,2,1,421,7,Silver,1,green
16434,29,109,1522.25,4,4,4,444,12,Platinum,0,red
16438,5,132,798.35,5,5,3,553,13,Platinum,2,blue
16440,7,282,3640.67,5,5,5,555,15,Diamond,2,blue
16441,67,24,381.2,3,2,2,322,7,Silver,1,green
16442,1,174,616.79,5,5,3,553,13,Platinum,2,blue
16444,46,84,654.67,3,4,3,343,10,Gold,0,red
16445,33,63,230.51,3,4,1,341,8,Silver,0,red
16446,1,3,168472.5,5,1,5,515,11,Platinum,2,blue
16447,135,36,259.01,2,3,2,232,7,Silver,1,green
16448,198,20,188.89,1,2,1,121,4,Basic,1,green
16449,197,40,707.69,1,3,3,133,7,Silver,0,red
16450,149,11,311.92,2,1,2,212,5,Basic,1,green
16451,87,14,266.97,2,2,2,222,6,Silver,1,green
16454,44,2,6.9,3,1,1,311,5,Basic,1,green
16455,63,99,1841.18,3,4,4,344,11,Platinum,0,red
16456,99,111,2158.37,2,4,5,245,11,Platinum,0,red
16457,218,9,208.36,1,1,1,111,3,Basic,1,green
16458,2,202,3482.74,5,5,5,555,15,Diamond,2,blue
16460,28,135,814.72,4,5,3,453,12,Platinum,0,red
16461,177,33,151.42,2,3,1,231,6,Silver,1,green
16462,73,3,136,2,1,1,211,4,Basic,1,green
16463,21,82,1422.4,4,4,4,444,12,Platinum,0,red
16464,19,236,1314.68,4,5,4,454,13,Platinum,2,blue
16466,33,148,1603.46,3,5,4,354,12,Platinum,0,red
16468,74,2,74.9,2,1,1,211,4,Basic,1,green
16469,23,182,650.43,4,5,3,453,12,Platinum,0,red
16470,51,170,762.39,3,5,3,353,11,Platinum,0,red
16471,274,13,223.95,1,1,1,111,3,Basic,1,green
16473,164,18,316.11,2,2,2,222,6,Silver,1,green
16474,7,360,1871.5,5,5,4,554,14,Diamond,2,blue
16475,88,28,544.3,2,2,3,223,7,Silver,0,red
16477,63,146,2494.46,3,5,5,355,13,Platinum,0,red
16478,25,17,331,4,2,2,422,8,Silver,1,green
16479,10,35,300.83,5,3,2,532,10,Gold,0,red
16480,75,53,769.29,2,3,3,233,8,Silver,0,red
16482,15,18,220.62,4,2,1,421,7,Silver,1,green
16483,192,19,139.35,1,2,1,121,4,Basic,1,green
16484,173,25,404.3,2,2,2,222,6,Silver,1,green
16485,77,42,363.65,2,3,2,232,7,Silver,0,red
16488,33,29,498.8,3,2,3,323,8,Silver,0,red
16491,46,39,731.5,3,3,3,333,9,Gold,0,red
16493,79,56,1351.63,2,3,4,234,9,Gold,0,red
16494,296,50,826.53,1,3,3,133,7,Silver,0,red
16495,3,97,684.41,5,4,3,543,12,Platinum,2,blue
16496,8,95,1599.52,5,4,4,544,13,Platinum,2,blue
16497,49,136,2965.69,3,5,5,355,13,Platinum,0,red
16498,161,15,100.97,2,2,1,221,5,Basic,1,green
16499,360,19,365.45,1,2,2,122,5,Basic,1,green
16500,4,11,400.86,5,1,2,512,8,Silver,0,red
16503,106,84,1431.93,2,4,4,244,10,Gold,0,red
16504,25,86,484.38,4,4,3,443,11,Platinum,0,red
16505,31,4,777.6,4,1,3,413,8,Silver,1,green
16506,19,3,90.3,4,1,1,411,6,Silver,1,green
16509,296,13,363.7,1,1,2,112,4,Basic,1,green
16510,372,13,248.1,1,1,2,112,4,Basic,1,green
16511,21,169,950.26,4,5,4,454,13,Platinum,0,red
16513,4,35,874.59,5,3,3,533,11,Platinum,2,blue
16515,52,113,1627.13,3,4,4,344,11,Platinum,0,red
16516,30,6,101.7,4,1,1,411,6,Silver,1,green
16517,277,17,162.7,1,2,1,121,4,Basic,1,green
16518,61,40,484.32,3,3,3,333,9,Gold,0,red
16519,25,13,215.08,4,1,1,411,6,Silver,1,green
16520,186,156,1046.57,1,5,4,154,10,Gold,0,red
16523,1,290,9418.47,5,5,5,555,15,Diamond,2,blue
16525,2,183,13027.45,5,5,5,555,15,Diamond,2,blue
16526,171,15,290.36,2,2,2,222,6,Silver,1,green
16527,81,14,228.06,2,2,1,221,5,Basic,1,green
16528,3,17,244.41,5,2,2,522,9,Gold,0,red
16529,190,30,455.25,1,3,2,132,6,Silver,1,green
16531,22,77,1244.59,4,4,4,444,12,Platinum,0,red
16532,17,4,6748.8,4,1,5,415,10,Gold,0,red
16533,19,177,1095.56,4,5,4,454,13,Platinum,0,red
16535,5,31,593.75,5,3,3,533,11,Platinum,0,red
16536,110,55,548.97,2,3,3,233,8,Silver,0,red
16539,2,45,1388.81,5,3,4,534,12,Platinum,2,blue
16542,53,5,119.62,3,1,1,311,5,Basic,1,green
16545,164,3,339.3,2,1,2,212,5,Basic,1,green
16546,290,25,787.15,1,2,3,123,6,Silver,1,green
16549,10,981,4154.64,5,5,5,555,15,Diamond,2,blue
16550,108,251,2298.97,2,5,5,255,12,Platinum,0,red
16551,95,32,922.12,2,3,4,234,9,Gold,0,red
16552,242,17,379.73,1,2,2,122,5,Basic,1,green
16553,163,84,5719.82,2,4,5,245,11,Platinum,0,red
16554,42,52,837.1,3,3,3,333,9,Gold,0,red
16555,35,17,285.89,3,2,2,322,7,Silver,1,green
16556,66,207,3313.79,3,5,5,355,13,Platinum,0,red
16557,24,11,281.85,4,1,2,412,7,Silver,1,green
16558,1,460,8338.49,5,5,5,555,15,Diamond,2,blue
16560,26,57,841.41,4,3,3,433,10,Gold,0,red
16561,5,31,511.12,5,3,3,533,11,Platinum,0,red
16563,53,19,1077.74,3,2,4,324,9,Gold,0,red
16565,364,3,173.7,1,1,1,111,3,Basic,1,green
16566,15,18,614.66,4,2,3,423,9,Gold,0,red
16567,194,35,865.6,1,3,3,133,7,Silver,0,red
16569,3,5,124.2,5,1,1,511,7,Silver,1,green
16570,15,126,3738.4,4,5,5,455,14,Diamond,2,blue
16571,26,87,1421.69,4,4,4,444,12,Platinum,0,red
16572,127,57,1009.6,2,3,4,234,9,Gold,0,red
16573,84,42,663.61,2,3,3,233,8,Silver,0,red
16574,71,28,451.44,3,2,2,322,7,Silver,0,red
16581,182,9,105.84,1,1,1,111,3,Basic,1,green
16582,113,6,313.62,2,1,2,212,5,Basic,1,green
16583,373,14,233.45,1,2,1,121,4,Basic,1,green
16584,80,28,936.08,2,2,4,224,8,Silver,0,red
16586,248,8,463.95,1,1,2,112,4,Basic,1,green
16587,232,13,225.15,1,1,1,111,3,Basic,1,green
16589,71,33,459.24,3,3,2,332,8,Silver,0,red
16591,68,10,213.5,3,1,1,311,5,Basic,1,green
16592,4,216,4113.68,5,5,5,555,15,Diamond,2,blue
16593,50,27,330.03,3,2,2,322,7,Silver,0,red
16594,75,53,181.09,2,3,1,231,6,Silver,1,green
16595,61,85,360.16,3,4,2,342,9,Gold,0,red
16596,15,12,250.15,4,1,2,412,7,Silver,1,green
16597,4,7,90.04,5,1,1,511,7,Silver,1,green
16598,285,10,145.05,1,1,1,111,3,Basic,1,green
16600,4,62,813.52,5,4,3,543,12,Platinum,2,blue
16601,40,31,244.8,3,3,2,332,8,Silver,0,red
16602,36,29,528.08,3,2,3,323,8,Silver,0,red
16603,74,34,482.47,2,3,3,233,8,Silver,0,red
16607,17,172,3347.71,4,5,5,455,14,Diamond,2,blue
16609,15,276,5493.46,4,5,5,455,14,Diamond,2,blue
16610,219,6,75.66,1,1,1,111,3,Basic,1,green
16611,186,10,129.49,1,1,1,111,3,Basic,1,green
16612,32,66,1187.66,4,4,4,444,12,Platinum,0,red
16613,70,30,618.59,3,3,3,333,9,Gold,0,red
16614,182,26,506.19,1,2,3,123,6,Silver,1,green
16616,15,33,500.42,4,3,3,433,10,Gold,0,red
16617,235,5,151.85,1,1,1,111,3,Basic,1,green
16618,31,96,2647.59,4,4,5,445,13,Platinum,0,red
16619,263,14,226.21,1,2,1,121,4,Basic,1,green
16620,3,9,178.96,5,1,1,511,7,Silver,1,green
16621,51,29,813.48,3,2,3,323,8,Silver,0,red
16623,245,5,129.45,1,1,1,111,3,Basic,1,green
16624,80,48,810.57,2,3,3,233,8,Silver,0,red
16625,274,23,333.08,1,2,2,122,5,Basic,1,green
16626,1,179,4413.1,5,5,5,555,15,Diamond,2,blue
16627,79,20,322.8,2,2,2,222,6,Silver,1,green
16628,29,117,2188.05,4,4,5,445,13,Platinum,0,red
16629,73,64,417.73,2,4,2,242,8,Silver,0,red
16633,17,152,2883.1,4,5,5,455,14,Diamond,2,blue
16634,222,9,217.9,1,1,1,111,3,Basic,1,green
16637,32,69,1154.47,4,4,4,444,12,Platinum,0,red
16638,22,94,1680.72,4,4,4,444,12,Platinum,0,red
16639,31,50,1257.51,4,3,4,434,11,Platinum,0,red
16641,105,12,231.1,2,1,1,211,4,Basic,1,green
16642,4,34,688.33,5,3,3,533,11,Platinum,0,red
16643,245,27,487.51,1,2,3,123,6,Silver,1,green
16644,177,62,833.78,2,4,3,243,9,Gold,0,red
16647,169,14,214.06,2,2,1,221,5,Basic,1,green
16648,42,19,290.66,3,2,2,322,7,Silver,1,green
16650,71,24,518.42,3,2,3,323,8,Silver,0,red
16652,58,118,6773.97,3,4,5,345,12,Platinum,2,blue
16653,16,69,1212.66,4,4,4,444,12,Platinum,0,red
16654,141,29,601.27,2,2,3,223,7,Silver,0,red
16655,17,261,3794.52,4,5,5,455,14,Diamond,2,blue
16656,22,73,8625.8,4,4,5,445,13,Platinum,2,blue
16657,9,208,933.62,5,5,4,554,14,Diamond,2,blue
16658,368,8,123.24,1,1,1,111,3,Basic,1,green
16659,189,2,39.12,1,1,1,111,3,Basic,1,green
16660,16,16,1267.65,4,2,4,424,10,Gold,0,red
16665,362,9,135.4,1,1,1,111,3,Basic,1,green
16666,19,32,118.98,4,3,1,431,8,Silver,1,green
16667,68,53,570.13,3,3,3,333,9,Gold,0,red
16668,15,20,306.72,4,2,2,422,8,Silver,0,red
16669,23,160,1374.87,4,5,4,454,13,Platinum,0,red
16670,16,252,4095.9,4,5,5,455,14,Diamond,2,blue
16671,28,6,1692.27,4,1,4,414,9,Gold,0,red
16672,2,114,8134.94,5,4,5,545,14,Diamond,2,blue
16674,54,98,319.61,3,4,2,342,9,Gold,0,red
16676,33,89,1592.12,3,4,4,344,11,Platinum,0,red
16678,2,163,3109.99,5,5,5,555,15,Diamond,2,blue
16679,366,3,129.75,1,1,1,111,3,Basic,1,green
16680,43,10,183.7,3,1,1,311,5,Basic,1,green
16681,72,44,1770.34,2,3,4,234,9,Gold,0,red
16682,4,30,1028,5,3,4,534,12,Platinum,2,blue
16684,4,277,66653.56,5,5,5,555,15,Diamond,2,blue
16685,61,62,324.24,3,4,2,342,9,Gold,0,red
16686,47,585,3062.83,3,5,5,355,13,Platinum,2,blue
16688,1,62,1260.86,5,4,4,544,13,Platinum,2,blue
16689,75,13,422.6,2,1,2,212,5,Basic,1,green
16690,72,12,225.58,2,1,1,211,4,Basic,1,green
16692,256,3,1276,1,1,4,114,6,Silver,1,green
16693,68,60,482.01,3,4,3,343,10,Gold,0,red
16696,135,10,657.9,2,1,3,213,6,Silver,1,green
16697,241,21,112.75,1,2,1,121,4,Basic,1,green
16698,226,5,1998,1,1,5,115,7,Silver,1,green
16700,8,308,5076.55,5,5,5,555,15,Diamond,2,blue
16701,8,144,5398.3,5,5,5,555,15,Diamond,2,blue
16705,1,270,14034.99,5,5,5,555,15,Diamond,2,blue
16706,37,123,531.35,3,5,3,353,11,Platinum,0,red
16708,45,27,656.63,3,2,3,323,8,Silver,0,red
16709,84,79,3029.87,2,4,5,245,11,Platinum,0,red
16710,19,402,2483.04,4,5,5,455,14,Diamond,2,blue
16711,3,22,1651.03,5,2,4,524,11,Platinum,2,blue
16712,9,447,3645.43,5,5,5,555,15,Diamond,2,blue
16713,18,624,6923.13,4,5,5,455,14,Diamond,2,blue
16714,218,93,1161.53,1,4,4,144,9,Gold,0,red
16715,78,19,301.72,2,2,2,222,6,Silver,1,green
16716,266,2,901.2,1,1,4,114,6,Silver,1,green
16717,23,199,3858.38,4,5,5,455,14,Diamond,2,blue
16718,369,45,623.75,1,3,3,133,7,Silver,0,red
